Episode,Score,Steps,Epsilon,GhostsEaten
2381,650,28,0.38574045547846736,0
2382,150,81,0.385586159296276,0
2383,550,244,0.3854319248325575,0
2384,1030,99,0.3852777520626245,0
2385,560,428,0.38512364096179946,0
2386,300,127,0.38496959150541477,0
2387,510,158,0.3848156036688126,0
2388,550,140,0.38466167742734514,0
2389,400,134,0.38450781275637425,0
2390,980,54,0.3843540096312717,1
2391,1130,166,0.3842002680274192,0
2392,580,141,0.38404658792020824,0
2393,740,82,0.3838929692850402,1
2394,550,142,0.3837394120973262,0
2395,560,443,0.3835859163324873,0
2396,360,92,0.3834324819659543,0
2397,350,128,0.38327910897316797,0
2398,420,124,0.38312579732957874,0
2399,1320,172,0.3829725470106469,1
2400,1170,215,0.3828193579918427,0
2401,530,169,0.382666230248646,0
2402,330,99,0.38251316375654654,0
2403,870,153,0.38236015849104393,0
2404,490,238,0.38220721442764755,0
2405,1120,88,0.3820543315418765,0
2406,550,401,0.3819015098092598,0
2407,440,192,0.38174874920533614,0
2408,510,329,0.38159604970565403,0
2409,1130,142,0.3814434112857718,1
2410,610,2,0.3812908339212575,0
2411,980,47,0.381138317587689,0
2412,540,167,0.38098586226065395,0
2413,530,294,0.3808334679157497,0
2414,520,197,0.3806811345285834,0
2415,500,189,0.38052886207477193,0
2416,390,181,0.380376650529942,0
2417,540,340,0.38022449986973006,0
2418,540,253,0.3800724100697822,0
2419,510,286,0.3799203811057543,0
2420,510,224,0.37976841295331204,0
2421,390,238,0.37961650558813076,0
2422,280,320,0.37946465898589554,0
2423,310,243,0.3793128731223012,0
2424,410,261,0.37916114797305234,0
2425,480,126,0.37900948351386315,0
2426,520,286,0.37885787972045765,0
2427,520,448,0.3787063365685695,0
2428,120,29,0.37855485403394207,0
2429,190,79,0.3784034320923285,0
2430,360,230,0.37825207071949163,0
2431,340,418,0.37810076989120384,0
2432,510,184,0.37794952958324735,0
2433,560,115,0.3777983497714141,0
2434,510,129,0.37764723043150555,0
2435,410,272,0.37749617153933296,0
2436,350,123,0.37734517307071724,0
2437,90,26,0.37719423500148896,0
2438,370,168,0.3770433573074884,0
2439,310,158,0.3768925399645654,0
2440,410,185,0.3767417829485796,0
2441,160,88,0.37659108623540016,0
2442,290,166,0.376440449800906,0
2443,310,84,0.37628987362098565,0
2444,290,278,0.3761393576715373,0
2445,290,169,0.3759889019284687,0
2446,280,180,0.37583850636769733,0
2447,320,202,0.3756881709651503,0
2448,440,129,0.3755378956967642,0
2449,320,216,0.37538768053848554,0
2450,1170,213,0.37523752546627015,0
2451,900,55,0.37508743045608367,1
2452,1170,180,0.37493739548390126,0
2453,670,109,0.37478742052570774,1
2454,130,57,0.3746375055574975,0
2455,350,119,0.3744876505552745,0
2456,300,219,0.3743378554950524,0
2457,890,98,0.37418812035285437,0
2458,240,83,0.37403844510471324,0
2459,390,178,0.37388882972667137,0
2460,510,211,0.3737392741947807,0
2461,1350,311,0.37358977848510283,1
2462,660,20,0.3734403425737088,0
2463,580,197,0.3732909664366793,0
2464,320,201,0.37314165005010463,0
2465,580,149,0.3729923933900846,0
2466,100,35,0.3728431964327286,0
2467,390,135,0.37269405915415554,0
2468,500,356,0.3725449815304939,0
2469,520,130,0.37239596353788174,0
2470,310,137,0.3722470051524666,0
2471,1730,213,0.37209810635040563,0
2472,350,101,0.37194926710786547,0
2473,120,38,0.37180048740102234,0
2474,320,265,0.37165176720606197,0
2475,500,169,0.37150310649917956,0
2476,370,222,0.3713545052565799,0
2477,330,241,0.3712059634544773,0
2478,360,178,0.37105748106909553,0
2479,410,338,0.3709090580766679,0
2480,720,169,0.37076069445343723,1
2481,630,8,0.3706123901756559,0
2482,510,109,0.37046414521958565,0
2483,290,206,0.3703159595614978,0
2484,370,121,0.3701678331776732,0
2485,700,130,0.3700197660444022,1
2486,520,206,0.36987175813798445,0
2487,500,360,0.36972380943472927,0
2488,500,215,0.3695759199109554,0
2489,360,200,0.36942808954299106,0
2490,320,153,0.3692803183071739,0
2491,580,210,0.36913260617985105,0
2492,360,142,0.3689849531373791,0
2493,160,37,0.3688373591561242,0
2494,560,197,0.36868982421246177,0
2495,520,299,0.3685423482827768,0
2496,870,135,0.36839493134346374,0
2497,770,340,0.3682475733709264,1
2498,510,166,0.36810027434157805,0
2499,570,340,0.36795303423184145,0
2500,1160,403,0.3678058530181487,0
2501,510,233,0.3676587306769415,0
2502,1090,190,0.3675116671846707,1
2503,530,200,0.36736466251779687,0
2504,580,133,0.3672177166527898,0
2505,920,88,0.3670708295661287,0
2506,710,193,0.36692400123430224,1
2507,510,166,0.36677723163380854,0
2508,940,158,0.36663052074115504,0
2509,370,172,0.3664838685328586,0
2510,80,30,0.36633727498544544,0
2511,810,5,0.36619074007545127,1
2512,60,48,0.3660442637794211,0
2513,520,234,0.36589784607390935,0
2514,550,295,0.3657514869354798,0
2515,540,96,0.36560518634070566,0
2516,1330,71,0.36545894426616937,0
2517,1170,494,0.3653127606884629,0
2518,500,138,0.36516663558418755,0
2519,740,168,0.3650205689299539,1
2520,550,128,0.3648745607023819,0
2521,1130,201,0.36472861087810093,0
2522,480,224,0.3645827194337497,0
2523,1150,153,0.3644368863459762,0
2524,550,245,0.36429111159143784,0
2525,1020,91,0.3641453951468013,0
2526,900,51,0.36399973698874255,0
2527,1130,160,0.3638541370939471,0
2528,190,38,0.36370859543910955,0
2529,540,149,0.36356311200093394,0
2530,560,171,0.36341768675613356,0
2531,510,261,0.36327231968143114,0
2532,680,103,0.3631270107535586,1
2533,1100,230,0.3629817599492572,0
2534,690,359,0.3628365672452775,1
2535,550,419,0.36269143261837944,0
2536,280,159,0.3625463560453321,0
2537,890,54,0.362401337502914,0
2538,510,161,0.36225637696791285,0
2539,1130,110,0.3621114744171257,0
2540,570,253,0.3619666298273589,0
2541,690,176,0.361821843175428,1
2542,530,324,0.3616771144381578,0
2543,570,209,0.36153244359238257,0
2544,400,147,0.3613878306149456,0
2545,540,140,0.36124327548269963,0
2546,510,198,0.3610987781725066,0
2547,1430,80,0.3609543386612376,0
2548,360,193,0.3608099569257731,0
2549,280,198,0.3606656329430028,0
2550,480,138,0.3605213666898256,0
2551,380,318,0.3603771581431497,0
2552,1220,7,0.36023300727989244,0
2553,360,226,0.3600889140769805,0
2554,460,165,0.35994487851134976,0
2555,540,238,0.35980090055994524,0
2556,40,21,0.35965698019972125,0
2557,290,93,0.35951311740764136,0
2558,480,207,0.3593693121606783,0
2559,570,164,0.35922556443581405,0
2560,350,157,0.35908187421003973,0
2561,550,147,0.35893824146035574,0
2562,510,190,0.3587946661637716,0
2563,560,236,0.3586511482973061,0
2564,560,226,0.3585076878379872,0
2565,600,1,0.35836428476285204,0
2566,1110,148,0.3582209390489469,0
2567,1110,112,0.35807765067332736,0
2568,660,179,0.35793441961305805,1
2569,1160,140,0.3577912458452128,0
2570,670,132,0.35764812934687473,1
2571,1570,221,0.357505070095136,0
2572,310,304,0.35736206806709797,0
2573,620,9,0.35721912323987115,0
2574,380,101,0.3570762355905752,0
2575,530,325,0.35693340509633903,0
2576,570,144,0.35679063173430053,1
2577,540,127,0.35664791548160685,0
2578,1060,172,0.35650525631541424,0
2579,580,170,0.3563626542128881,0
2580,430,92,0.35622010915120295,0
2581,2390,14,0.3560776211075425,0
2582,700,30,0.35593519005909946,0
2583,300,150,0.3557928159830758,0
2584,1190,1,0.3556504988566826,0
2585,540,135,0.35550823865713993,0
2586,330,247,0.3553660353616771,0
2587,1070,73,0.35522388894753243,0
2588,550,144,0.35508179939195345,0
2589,330,287,0.3549397666721967,0
2590,1110,230,0.3547977907655278,0
2591,620,5,0.35465587164922163,0
2592,1170,237,0.354514009300562,0
2593,1290,149,0.35437220369684175,1
2594,390,267,0.354230454815363,0
2595,1090,110,0.3540887626334369,0
2596,150,75,0.35394712712838355,0
2597,550,327,0.3538055482775322,0
2598,1070,73,0.35366402605822117,0
2599,1050,138,0.3535225604477979,0
2600,520,157,0.3533811514236188,0
2601,620,8,0.35323979896304936,0
2602,640,40,0.35309850304346413,0
2603,50,50,0.3529572636422468,0
2604,670,13,0.3528160807367899,0
2605,1170,195,0.3526749543044952,0
2606,1150,135,0.3525338843227734,0
2607,300,182,0.3523928707690443,0
2608,1680,123,0.3522519136207367,0
2609,580,91,0.35211101285528845,0
2610,1640,76,0.35197016845014634,0
2611,1110,275,0.3518293803827663,0
2612,310,104,0.3516886486306132,0
2613,550,129,0.351547973171161,0
2614,1130,114,0.35140735398189255,0
2615,1130,82,0.3512667910402998,0
2616,1170,144,0.3511262843238837,0
2617,570,256,0.3509858338101542,0
2618,270,216,0.35084543947663016,0
2619,1260,13,0.35070510130083954,0
2620,550,276,0.35056481926031924,0
2621,1530,67,0.3504245933326151,0
2622,1130,149,0.3502844234952821,0
2623,1170,121,0.350144309725884,0
2624,1100,101,0.35000425200199364,0
2625,510,175,0.34986425030119284,1
2626,1730,127,0.3497243046010724,1
2627,510,199,0.349584414879232,0
2628,390,175,0.3494445811132803,0
2629,530,132,0.349304803280835,0
2630,550,115,0.3491650813595227,0
2631,1170,130,0.3490254153269789,0
2632,330,156,0.3488858051608481,0
2633,580,242,0.3487462508387838,0
2634,350,81,0.3486067523384483,0
2635,510,278,0.34846730963751293,0
2636,390,421,0.3483279227136579,0
2637,540,190,0.3481885915445725,0
2638,490,162,0.3480493161079547,0
2639,420,262,0.34791009638151155,0
2640,410,183,0.34777093234295897,0
2641,550,327,0.3476318239700218,0
2642,540,189,0.3474927712404338,0
2643,350,131,0.3473537741319377,0
2644,550,235,0.3472148326222849,0
2645,350,191,0.347075946689236,0
2646,1130,197,0.34693711631056035,0
2647,600,94,0.34679834146403615,1
2648,570,368,0.34665962212745055,0
2649,550,145,0.3465209582785996,0
2650,370,281,0.34638234989528816,0
2651,550,203,0.34624379695533003,0
2652,880,69,0.3461052994365479,0
2653,1050,116,0.3459668573167733,0
2654,350,119,0.3458284705738466,0
2655,450,93,0.3456901391856171,0
2656,510,221,0.34555186312994285,0
2657,2120,223,0.3454136423846909,2
2658,1130,83,0.345275476927737,0
2659,550,162,0.34513736673696593,0
2660,550,115,0.34499931179027116,0
2661,1170,122,0.34486131206555504,0
2662,1130,181,0.34472336754072885,0
2663,580,188,0.3445854781937126,0
2664,320,203,0.3444476440024351,0
2665,1080,125,0.3443098649448341,0
2666,510,223,0.3441721409988562,0
2667,530,284,0.34403447214245664,0
2668,510,106,0.3438968583535997,0
2669,1140,183,0.34375929961025825,0
2670,500,176,0.34362179589041414,0
2671,540,113,0.343484347172058,0
2672,730,193,0.3433469534331892,1
2673,1720,94,0.34320961465181593,0
2674,520,206,0.34307233080595523,0
2675,580,175,0.34293510187363285,0
2676,1440,61,0.34279792783288343,0
2677,880,15,0.3426608086617503,1
2678,520,124,0.34252374433828564,0
2679,460,104,0.3423867348405503,0
2680,510,168,0.3422497801466141,0
2681,1190,70,0.3421128802345555,1
2682,900,62,0.34197603508246166,0
2683,550,206,0.3418392446684287,0
2684,550,146,0.3417025089705613,0
2685,810,3,0.3415658279669731,1
2686,1030,96,0.34142920163578633,0
2687,1110,165,0.34129262995513204,0
2688,520,147,0.34115611290315,0
2689,430,258,0.34101965045798877,0
2690,480,103,0.34088324259780556,0
2691,1820,10,0.34074688930076646,0
2692,340,113,0.34061059054504617,0
2693,560,324,0.34047434630882817,0
2694,580,261,0.34033815657030464,0
2695,500,158,0.3402020213076765,1
2696,380,181,0.34006594049915345,0
2697,550,477,0.3399299141229538,0
2698,580,285,0.33979394215730463,0
2699,550,186,0.3396580245804417,0
2700,460,118,0.33952216137060953,0
2701,540,274,0.3393863525060613,0
2702,80,85,0.3392505979650589,0
2703,2270,65,0.3391148977258729,0
2704,500,187,0.33897925176678256,0
2705,1820,10,0.33884366006607586,0
2706,1080,207,0.33870812260204947,0
2707,510,171,0.3385726393530087,0
2708,320,267,0.3384372102972675,0
2709,390,180,0.33830183541314857,0
2710,550,95,0.33816651467898334,0
2711,1720,115,0.33803124807311175,0
2712,370,142,0.33789603557388254,0
2713,510,292,0.337760877159653,0
2714,520,143,0.33762577280878914,0
2715,1150,148,0.33749072249966566,0
2716,1050,91,0.3373557262106658,0
2717,780,211,0.3372207839201815,1
2718,460,349,0.33708589560661345,0
2719,1170,123,0.3369510612483708,0
2720,1170,318,0.3368162808238715,0
2721,550,241,0.33668155431154195,0
2722,980,62,0.33654688168981733,0
2723,1330,217,0.33641226293714144,1
2724,580,189,0.3362776980319666,0
2725,560,218,0.33614318695275386,0
2726,520,214,0.3360087296779728,0
2727,520,143,0.33587432618610163,0
2728,370,277,0.3357399764556272,0
2729,510,204,0.33560568046504496,0
2730,460,288,0.33547143819285896,0
2731,550,195,0.3353372496175818,0
2732,1080,144,0.3352031147177348,0
2733,510,312,0.3350690334718477,0
2734,1170,135,0.334935005858459,0
2735,570,311,0.3348010318561156,0
2736,510,199,0.3346671114433732,0
2737,1110,168,0.33453324459879585,0
2738,620,3,0.33439943130095634,0
2739,480,144,0.33426567152843595,0
2740,1130,73,0.3341319652598246,0
2741,1250,13,0.3339983124737207,0
2742,1670,168,0.33386471314873123,0
2743,870,257,0.33373116726347174,0
2744,550,245,0.3335976747965664,0
2745,500,135,0.33346423572664774,0
2746,550,90,0.3333308500323571,0
2747,570,331,0.3331975176923441,0
2748,540,176,0.3330642386852672,0
2749,360,289,0.3329310129897931,0
2750,540,172,0.3327978405845972,0
2751,1520,90,0.3326647214483634,0
2752,550,210,0.3325316555597841,0
2753,510,360,0.3323986428975602,0
2754,1460,138,0.3322656834404012,0
2755,540,158,0.33213277716702505,0
2756,550,306,0.33199992405615825,0
2757,1190,1,0.3318671240865358,0
2758,780,229,0.3317343772369012,1
2759,1940,225,0.33160168348600644,1
2760,1400,2,0.331469042812612,1
2761,1340,142,0.331336455195487,1
2762,60,13,0.3312039206134088,0
2763,1040,160,0.33107143904516345,0
2764,550,384,0.3309390104695454,0
2765,1130,214,0.33080663486535755,1
2766,1080,156,0.3306743122114114,0
2767,320,98,0.33054204248652685,0
2768,540,171,0.33040982566953225,0
2769,450,95,0.3302776617392644,0
2770,1100,193,0.33014555067456874,0
2771,1070,58,0.33001349245429895,1
2772,120,27,0.32988148705731724,0
2773,110,31,0.32974953446249433,0
2774,510,168,0.32961763464870936,0
2775,390,200,0.32948578759484987,0
2776,480,153,0.32935399327981196,0
2777,490,142,0.3292222516825001,0
2778,360,111,0.3290905627818271,0
2779,530,224,0.3289589265567144,0
2780,480,131,0.32882734298609173,0
2781,650,9,0.3286958120488973,0
2782,600,2,0.3285643337240778,0
2783,950,149,0.32843290799058816,0
2784,1160,226,0.32830153482739194,0
2785,1160,338,0.328170214213461,0
2786,690,154,0.3280389461277756,1
2787,1080,384,0.32790773054932454,0
2788,1090,105,0.3277765674571048,0
2789,880,161,0.327645456830122,0
2790,1130,127,0.32751439864738996,0
2791,1730,147,0.327383392887931,0
2792,630,4,0.3272524395307758,0
2793,330,109,0.3271215385549635,0
2794,870,71,0.32699068993954156,0
2795,1340,221,0.32685989366356577,1
2796,690,34,0.32672914970610034,0
2797,540,186,0.3265984580462179,0
2798,1140,253,0.3264678186629994,0
2799,2150,71,0.32633723153553423,0
2800,1150,183,0.32620669664292,0
2801,1150,209,0.32607621396426284,0
2802,1320,75,0.32594578347867714,1
2803,140,17,0.3258154051652857,0
2804,540,166,0.3256850790032196,0
2805,2270,137,0.3255548049716183,0
2806,440,108,0.3254245830496297,0
2807,540,147,0.32529441321640984,0
2808,2320,114,0.3251642954511233,0
2809,540,184,0.3250342297329429,0
2810,970,75,0.32490421604104974,0
2811,2550,159,0.32477425435463336,1
2812,830,5,0.32464434465289155,1
2813,1570,66,0.32451448691503043,0
2814,540,145,0.3243846811202644,0
2815,350,125,0.32425492724781635,0
2816,2640,52,0.32412522527691723,2
2817,910,113,0.3239955751868065,0
2818,580,231,0.3238659769567318,0
2819,920,151,0.32373643056594914,0
2820,320,281,0.32360693599372276,0
2821,380,213,0.3234774932193253,0
2822,310,285,0.3233481022220376,0
2823,350,117,0.32321876298114877,0
2824,680,14,0.32308947547595634,0
2825,2110,76,0.322960239685766,0
2826,930,52,0.32283105558989167,0
2827,320,200,0.3227019231676557,0
2828,1130,173,0.3225728423983887,0
2829,1140,187,0.32244381326142935,0
2830,940,100,0.3223148357361248,0
2831,520,251,0.3221859098018304,0
2832,1500,60,0.32205703543790964,0
2833,1160,91,0.3219282126237345,0
2834,1720,125,0.32179944133868504,0
2835,960,232,0.3216707215621496,0
2836,980,116,0.32154205327352475,0
2837,1730,77,0.3214134364522154,3
2838,330,85,0.3212848710776345,0
2839,2330,203,0.32115635712920343,0
2840,1570,79,0.3210278945863518,0
2841,340,97,0.32089948342851726,0
2842,760,130,0.32077112363514587,1
2843,740,351,0.3206428151856918,1
2844,580,310,0.32051455805961754,0
2845,280,96,0.3203863522363937,0
2846,740,186,0.3202581976954992,1
2847,1500,52,0.320130094416421,0
2848,1170,157,0.3200020423786544,0
2849,1260,9,0.31987404156170296,0
2850,640,23,0.3197460919450783,0
2851,1120,92,0.3196181935083003,0
2852,560,194,0.319490346230897,0
2853,510,406,0.31936255009240466,0
2854,550,239,0.31923480507236773,0
2855,1190,1,0.3191071111503388,0
2856,960,89,0.3189794683058787,0
2857,870,97,0.31885187651855634,0
2858,2920,123,0.31872433576794895,0
2859,1130,148,0.3185968460336418,0
2860,1370,127,0.3184694072952284,1
2861,580,207,0.3183420195323103,0
2862,760,173,0.3182146827244974,1
2863,390,99,0.3180873968514076,0
2864,540,182,0.317960161892667,0
2865,1010,110,0.31783297782791,0
2866,1140,155,0.3177058446367788,0
2867,650,22,0.3175787622989241,0
2868,400,181,0.31745173079400457,0
2869,1130,107,0.317324750101687,0
2870,380,103,0.31719782020164633,0
2871,1100,122,0.3170709410735657,0
2872,1940,147,0.3169441126971363,1
2873,580,214,0.31681733505205745,0
2874,1720,169,0.3166906081180366,0
2875,1720,109,0.31656393187478943,0
2876,1130,125,0.31643730630203953,0
2877,1230,16,0.3163107313795187,0
2878,570,200,0.31618420708696693,0
2879,1130,123,0.3160577334041322,0
2880,2290,98,0.31593131031077054,0
2881,540,161,0.31580493778664626,0
2882,910,75,0.3156786158115316,0
2883,1160,114,0.315552344365207,0
2884,2070,100,0.31542612342746096,0
2885,2110,104,0.31529995297809,0
2886,1170,184,0.3151738329968988,0
2887,2910,151,0.3150477634637,0
2888,570,204,0.31492174435831455,0
2889,540,160,0.3147957756605712,0
2890,940,128,0.314669857350307,0
2891,540,177,0.3145439894073669,0
2892,1750,84,0.314418171811604,0
2893,2120,52,0.3142924045428793,0
2894,1140,105,0.3141666875810622,0
2895,2070,90,0.3140410209060298,0
2896,2040,50,0.3139154044976674,0
2897,1300,39,0.3137898383358684,0
2898,1010,202,0.31366432240053405,0
2899,940,105,0.31353885667157383,0
2900,970,49,0.31341344112890523,0
2901,1090,73,0.3132880757524537,0
2902,1130,152,0.31316276052215275,0
2903,750,119,0.3130374954179439,1
2904,880,90,0.31291228041977676,0
2905,1760,219,0.31278711550760885,0
2906,190,30,0.3126620006614058,0
2907,320,148,0.3125369358611413,0
2908,310,71,0.31241192108679683,0
2909,540,121,0.3122869563183621,0
2910,1100,97,0.31216204153583477,0
2911,620,8,0.31203717671922043,0
2912,480,183,0.31191236184853277,0
2913,540,128,0.3117875969037934,0
2914,570,128,0.3116628818650319,0
2915,1920,97,0.3115382167122859,1
2916,510,181,0.311413601425601,0
2917,540,276,0.31128903598503077,0
2918,1130,194,0.3111645203706368,0
2919,1170,133,0.31104005456248857,0
2920,920,88,0.31091563854066356,0
2921,950,159,0.31079127228524733,0
2922,940,186,0.31066695577633324,2
2923,480,179,0.3105426889940227,0
2924,80,68,0.3104184719184251,0
2925,140,62,0.3102943045296577,0
2926,1120,250,0.31017018680784586,0
2927,1150,180,0.3100461187331227,0
2928,530,233,0.3099221002856295,0
2929,410,135,0.30979813144551527,0
2930,960,112,0.30967421219293706,0
2931,1170,305,0.3095503425080599,0
2932,530,44,0.3094265223710567,1
2933,520,221,0.3093027517621083,0
2934,390,158,0.30917903066140345,0
2935,510,110,0.3090553590491389,0
2936,370,151,0.3089317369055192,0
2937,580,254,0.308808164210757,0
2938,740,139,0.30868464094507275,1
2939,680,14,0.30856116708869474,0
2940,1070,151,0.3084377426218593,0
2941,720,39,0.30831436752481056,0
2942,1010,61,0.30819104177780066,0
2943,1080,98,0.30806776536108954,0
2944,460,170,0.3079445382549451,0
2945,340,62,0.30782136043964314,0
2946,1760,129,0.3076982318954673,0
2947,1000,144,0.3075751526027091,0
2948,1130,203,0.30745212254166804,0
2949,280,140,0.3073291416926514,0
2950,530,142,0.30720621003597437,0
2951,540,110,0.30708332755196,0
2952,40,12,0.30696049422093924,0
2953,580,225,0.3068377100232509,0
2954,390,296,0.3067149749392416,0
2955,400,281,0.30659228894926593,0
2956,1140,159,0.30646965203368626,0
2957,1130,206,0.3063470641728728,0
2958,540,307,0.3062245253472036,0
2959,40,39,0.3061020355370648,0
2960,90,72,0.30597959472284997,0
2961,550,192,0.3058572028849608,0
2962,290,172,0.30573486000380684,0
2963,520,204,0.30561256605980536,0
2964,280,129,0.3054903210333815,0
2965,510,170,0.3053681249049681,0
2966,350,165,0.30524597765500616,0
2967,1130,103,0.3051238792639442,0
2968,580,105,0.3050018297122386,0
2969,580,150,0.3048798289803537,0
2970,1170,129,0.30475787704876156,0
2971,170,58,0.30463597389794206,0
2972,740,183,0.3045141195083829,1
2973,1150,125,0.3043923138605796,0
2974,530,186,0.30427055693503535,0
2975,520,140,0.30414884871226133,0
2976,770,32,0.30402718917277644,0
2977,1760,142,0.30390557829710735,0
2978,1170,83,0.30378401606578853,0
2979,560,204,0.3036625024593622,0
2980,720,237,0.30354103745837846,1
2981,580,102,0.30341962104339515,0
2982,1130,96,0.30329825319497783,0
2983,550,147,0.3031769338936999,0
2984,550,109,0.3030556631201424,0
2985,1730,115,0.3029344408548944,0
2986,510,191,0.30281326707855244,0
2987,520,123,0.30269214177172105,0
2988,550,145,0.30257106491501234,0
2989,1100,98,0.30245003648904634,0
2990,400,104,0.30232905647445074,0
2991,2920,79,0.302208124851861,0
2992,2090,73,0.30208724160192024,0
2993,1740,240,0.30196640670527947,0
2994,1140,194,0.30184562014259736,0
2995,1700,63,0.30172488189454033,1
2996,540,112,0.3016041919417825,0
2997,400,181,0.3014835502650058,0
2998,1040,147,0.3013629568448998,0
2999,1160,104,0.3012424116621618,0
3000,1780,1,0.30112191469749694,0
3001,1100,222,0.301001465931618,0
3002,550,309,0.30088106534524534,0
3003,1120,99,0.3007607129191073,0
3004,680,467,0.30064040863393965,1
3005,970,187,0.3005201524704861,0
3006,460,195,0.3003999444094979,0
3007,560,394,0.30027978443173414,0
3008,1070,206,0.30015967251796144,0
3009,460,182,0.3000396086489543,0
3010,510,193,0.29991959280549474,0
3011,1170,202,0.29979962496837254,0
3012,650,12,0.2996797051183852,0
3013,1320,75,0.2995598332363379,1
3014,520,142,0.2994400093030434,0
3015,510,203,0.29932023329932217,0
3016,540,153,0.29920050520600244,0
3017,410,95,0.2990808250039201,0
3018,520,392,0.2989611926739185,0
3019,560,194,0.29884160819684896,0
3020,900,89,0.2987220715535702,0
3021,1440,185,0.29860258272494883,0
3022,2390,3,0.29848314169185886,0
3023,940,94,0.29836374843518215,0
3024,320,85,0.2982444029358081,0
3025,620,7,0.2981251051746338,0
3026,540,128,0.29800585513256395,0
3027,1040,61,0.2978866527905109,0
3028,320,297,0.29776749812939474,0
3029,1740,294,0.29764839113014296,0
3030,540,296,0.2975293317736909,0
3031,1930,105,0.29741032004098145,1
3032,980,76,0.29729135591296507,0
3033,1250,12,0.2971724393705999,0
3034,600,1,0.29705357039485164,0
3035,970,123,0.2969347489666937,0
3036,1010,120,0.29681597506710705,0
3037,540,123,0.29669724867708025,0
3038,1140,198,0.29657856977760944,0
3039,430,171,0.2964599383496984,0
3040,520,413,0.29634135437435855,0
3041,340,83,0.29622281783260884,0
3042,960,151,0.2961043287054758,0
3043,1120,101,0.29598588697399364,0
3044,1320,82,0.29586749261920403,1
3045,1130,136,0.2957491456221564,0
3046,370,155,0.29563084596390754,0
3047,580,223,0.295512593625522,0
3048,1020,71,0.2953943885880718,0
3049,560,192,0.2952762308326366,0
3050,1080,97,0.29515812034030353,0
3051,1130,226,0.2950400570921674,0
3052,540,248,0.29492204106933056,0
3053,1130,97,0.29480407225290284,0
3054,1140,104,0.29468615062400166,0
3055,990,99,0.2945682761637521,0
3056,1150,291,0.2944504488532866,0
3057,1730,92,0.2943326686737453,0
3058,990,142,0.2942149356062758,0
3059,380,70,0.2940972496320333,0
3060,1120,79,0.29397961073218054,0
3061,580,299,0.29386201888788765,0
3062,1750,219,0.2937444740803325,0
3063,510,264,0.2936269762907004,0
3064,510,217,0.2935095255001841,0
3065,2890,249,0.2933921216899841,0
3066,540,209,0.2932747648413081,0
3067,550,202,0.2931574549353716,0
3068,580,229,0.2930401919533975,0
3069,2290,237,0.29292297587661614,0
3070,50,22,0.2928058066862655,0
3071,460,56,0.292688684363591,1
3072,930,156,0.2925716088898456,0
3073,300,263,0.2924545802462897,0
3074,600,2,0.29233759841419116,0
3075,940,265,0.2922206633748255,0
3076,1520,157,0.2921037751094756,0
3077,520,199,0.29198693359943184,0
3078,320,118,0.2918701388259921,0
3079,1130,104,0.29175339077046175,0
3080,1130,164,0.2916366894141536,0
3081,560,195,0.29152003473838795,0
3082,1130,431,0.2914034267244926,0
3083,650,16,0.2912868653538028,0
3084,540,221,0.29117035060766133,0
3085,2300,191,0.29105388246741826,0
3086,1130,120,0.2909374609144313,0
3087,2310,153,0.2908210859300655,0
3088,670,20,0.29070475749569347,0
3089,1120,141,0.2905884755926952,0
3090,440,153,0.2904722402024581,0
3091,50,59,0.29035605130637715,0
3092,1200,2,0.2902399088858546,0
3093,1920,89,0.2901238129223003,1
3094,1130,140,0.29000776339713136,0
3095,1150,345,0.2898917602917725,0
3096,570,218,0.2897758035876558,0
3097,60,15,0.28965989326622077,0
3098,2300,109,0.2895440293089143,0
3099,670,176,0.28942821169719074,1
3100,1110,259,0.28931244041251186,0
3101,520,231,0.2891967154363469,0
3102,990,163,0.2890810367501724,0
3103,560,274,0.28896540433547235,0
3104,540,128,0.28884981817373817,0
3105,580,196,0.2887342782464687,0
3106,900,51,0.2886187845351701,0
3107,540,303,0.28850333702135605,0
3108,190,60,0.2883879356865475,0
3109,1760,175,0.2882725805122729,0
3110,1580,57,0.288157271480068,0
3111,520,155,0.28804200857147594,0
3112,1050,178,0.28792679176804736,0
3113,940,129,0.28781162105134017,0
3114,540,136,0.28769649640291967,0
3115,1900,217,0.28758141780435853,2
3116,550,151,0.2874663852372368,0
3117,1840,9,0.2873513986831419,0
3118,770,153,0.28723645812366866,1
3119,730,106,0.2871215635404192,0
3120,1700,112,0.287006714915003,0
3121,1130,95,0.28689191222903704,0
3122,1050,116,0.28677715546414545,0
3123,1370,119,0.28666244460195983,1
3124,300,106,0.28654777962411904,0
3125,1090,169,0.2864331605122694,0
3126,1330,36,0.2863185872480645,0
3127,1140,101,0.2862040598131653,0
3128,1730,107,0.2860895781892401,0
3129,1160,161,0.2859751423579644,0
3130,560,192,0.2858607523010212,0
3131,480,64,0.2857464080001008,1
3132,1160,183,0.28563210943690076,0
3133,1500,217,0.285517856593126,0
3134,1140,190,0.2854036494504888,0
3135,1170,221,0.28528948799070863,0
3136,1170,142,0.28517537219551237,0
3137,510,212,0.28506130204663416,0
3138,1740,124,0.2849472775258155,0
3139,1170,130,0.28483329861480516,0
3140,580,224,0.28471936529535924,0
3141,1080,70,0.2846054775492411,0
3142,420,157,0.2844916353582214,0
3143,620,9,0.2843778387040781,0
3144,510,217,0.2842640875685965,0
3145,1520,99,0.28415038193356906,0
